,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
115,Everlaw,0.04904904904904905,0.002172532211711867,0.025564675807794465,0.3649363001424623,0.0014718291415947416,$2.00 ,2021/11/2,United States,Internet software & services,"['K9 Ventures', ' Menlo Ventures', ' Andreessen Horowitz']",2.0,2021-11-02
116,Mu Sigma,0.06706706706706707,0.003193635941238804,0.04036397761864494,0.37287704371037705,0.0018943201216975807,$1.50 ,2013/2/7,United States,Data management & analytics,"['Sequoia Capital', ' General Atlantic']",1.5,2013-02-07
117,VAST Data,0.031031031031031032,0.003054573787808498,0.009505786434198733,0.3473110885788764,0.0011936538847119522,$3.70 ,2020/4/16,United States,Data management & analytics,"['Norwest Venture Partners', ' Goldman Sachs', ' Dell Technologies Capital']",3.7,2020-04-16
118,Ripple,0.050050050050050046,0.007055589732486311,0.009720258260396865,0.3546518777694471,0.0016618958212099941,$15.00 ,2019/12/20,United States,Fintech,"['IDG Capital', ' Venture51', ' Lightspeed Venture Partners']",15.0,2019-12-20
119,Ledger,0.002002002002002002,1.656657501164453e-05,0.0017730798955774953,0.2722834396262388,0.00026252217277832795,$1.50 ,2021/6/10,France,Hardware,"['Digital Currency Group', ' Draper Esprit', ' Korelya Capital']",1.5,2021-06-10
120,The Zebra,0.056056056056056056,0.0,0.09727440366157482,0.35622043981177104,0.0014207699989663737,$1.00 ,2021/4/12,United States,E-commerce & direct-to-consumer,"['Silverton Partners', ' Accel', ' Ballast Point Ventures']",1.0,2021-04-12
121,Globalization Partners,0.001001001001001001,0.0,2.590527367974608e-05,0.22114618737353497,0.00021873443641911558,$4.20 ,2022/1/24,United States,Internet software & services,"['Vista Equity Partners', ' Wincove', ' TDR Capital']",4.2,2022-01-24
122,Gusto,0.04204204204204204,0.0024120130242233956,0.019593588855007858,0.35988132905022985,0.0013672103356598558,$10.00 ,2015/12/18,United States,Fintech,"['General Catalyst Partners', ' Google Ventures', ' Kleiner Perkins Caufield & Byers']",10.0,2015-12-18
123,Huaqin Telecom Technology,0.003003003003003003,0.0,0.0006594145877220922,0.25972731841806335,0.0003098062510454075,$2.19 ,2019/10/8,China,Mobile & telecommunications,"['Zhangjiang Haocheng Venture Capital', ' Walden International', ' Intel Capital']",2.19,2019-10-08
124,Axonius,0.02002002002002002,0.0,0.004339124174451592,0.3133908227293441,0.0007941378742549658,$1.20 ,2021/3/1,United States,Cybersecurity,"['Vertex Ventures Israel', ' Bessemer Venture Partners', ' Emerge']",1.2,2021-03-01
125,Yuanfudao,0.04804804804804805,0.0025134165143566208,0.00645877263476363,0.33447442459070365,0.0016176276752504085,$15.50 ,2017/5/31,China,Edtech,"['Tencent Holdings', ' Warbug Pincus', ' IDG Capital']",15.5,2017-05-31
126,NotCo,0.05105105105105105,0.001676344638055325,0.0481965392328085,0.37356883785455214,0.001468407944612369,$1.50 ,2021/7/26,Chile,Artificial Intelligence,"['Kaszek Ventures', ' SOSV', ' Tiger Global Management']",1.5,2021-07-26
127,Rohlik,0.031031031031031032,0.0001795344806373745,0.016922464008336247,0.3376999641150585,0.0009862460370456167,$1.20 ,2021/7/1,Czech Republic,"Supply chain, logistics, & delivery","['Partech Partners', ' Index Ventures', ' Quadrille Capital']",1.2,2021-07-01
128,Airtable,0.014014014014014014,0.00021185471657585194,0.00570546011684533,0.30752745873020787,0.0005994717647846908,$11.70 ,2018/11/15,United States,Internet software & services,"['Caffeinated Capital', ' CRV', ' Founder Collective']",11.7,2018-11-15
129,ContentSquare,0.009009009009009009,0.001805631058188924,0.003351676709659251,0.27136604259245767,0.0007579925086683487,$2.80 ,2021/5/25,France,Internet software & services,"['Highland Europe', ' Eurazeo', ' Canaan Partners']",2.8,2021-05-25
130,Hyperchain,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2021/4/11,China,Fintech,"['Yinhong Equity Investment Fund', ' E Fund', ' Ideal International']",1.0,2021-04-11
131,Snapdocs,0.058058058058058054,0.0006465003933624006,0.0481060118247882,0.3611723831454773,0.0015697708481935448,$1.50 ,2021/5/25,United States,Fintech,"['Sequoia Capital', ' Y Combinator', ' F-Prime Capital']",1.5,2021-05-25
132,Ironclad,0.1061061061061061,0.003933964674759659,0.1316127379140116,0.3896538047481444,0.002645740014480373,$3.20 ,2022/1/18,United States,Internet software & services,"['Accel', ' Sequoia Capital', ' Y Combinator']",3.2,2022-01-18
133,Royole Corporation,0.001001001001001001,0.0,2.460222355305161e-06,0.18866582675437207,0.0003105564119359613,$6.00 ,2015/8/18,China,Hardware,"['Warmsun Holding', ' IDG Capital Partners']",6.0,2015-08-18
134,Xinchao Media,0.005005005005005005,1.8352560932977743e-05,0.0001523994036100141,0.24743914421333776,0.0004176821290702522,$2.00 ,2018/4/9,China,Internet software & services,"['JD.com', ' Baidu', ' Vision Plus Capital']",2.0,2018-04-09
135,AppsFlyer,0.004004004004004004,0.0,0.0001247716120387706,0.2512993492712682,0.00038897746898281427,$2.00 ,2020/1/21,United States,Mobile & telecommunications,"['Magma Venture Partners', ' Pitango Venture Capital', ' Qumra Capital']",2.0,2020-01-21
136,Intercom,0.05105105105105105,0.0011717064433564193,0.046829113394242214,0.3730497519288626,0.0014667079318849206,$1.28 ,2018/3/27,United States,Internet software & services,"['FirstMark Capital', ' Tiger Global Management']",1.28,2018-03-27
137,Rivigo,0.012012012012012012,0.00017125642241514938,0.0017955269266653581,0.2975302602195842,0.000645503980124586,$1.07 ,2019/7/11,India,"Supply chain, logistics, & delivery","['SAIF Partners India', ' Warburg Pincus', ' Trifecta Capital Advisors']",1.07,2019-07-11
138,Wave,0.018018018018018018,0.00017152346321802652,0.0032698674249917524,0.3121761296179901,0.0007211493958891988,$1.70 ,2021/9/7,Senegal,Fintech,"['Stripe', ' Founders Fund', ' Partech Partners']",1.7,2021-09-07
139,HuiMin,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$2.00 ,2016/9/5,China,E-commerce & direct-to-consumer,"['Zheshang Venture Capital', ' GP Capital', ' Western Capital Management']",2.0,2016-09-05
140,Databricks,0.07107107107107107,0.004673801800616596,0.0319149921517151,0.38099073529537103,0.0021313147564795036,$38.00 ,2019/2/5,United States,Data management & analytics,"['Andreessen Horowitz', ' New Enterprise Associates', ' Battery Ventures']",38.0,2019-02-05
141,Uplight,0.001001001001001001,0.0,2.54389234877685e-05,0.19995392612075827,0.0004237885530356891,$1.50 ,2021/3/3,United States,Other,"['Rubicon Technology Partners', ' Max Ventures', ' Inclusive Capital Partners']",1.5,2021-03-03
142,WM Motor,0.01001001001001001,0.00024162138816861536,0.0014682614581312135,0.29405418562045066,0.0005609349108527806,$5.00 ,2019/3/8,China,Auto & transportation,"['Baidu Capital', ' Linear Venture', ' Tencent']",5.0,2019-03-08
143,Vuori,0.04204204204204204,0.0013854817503263762,0.01833476849045058,0.343753484598555,0.001309799154067046,$4.00 ,2021/10/13,United States,E-commerce & direct-to-consumer,"['SoftBank Group', ' Norwest Venture Partners']",4.0,2021-10-13
144,Ziroom,0.08608608608608609,0.01643475200705067,0.021997668260459742,0.382983554167577,0.0026008246229807554,$6.60 ,2018/1/17,China,E-commerce & direct-to-consumer,"['Sequoia Capital China', ' Warburg Pincus', ' General Catalyst']",6.6,2018-01-17
145,Cava Group,0.002002002002002002,0.0001277802529747859,7.536577251261165e-05,0.22604951288644806,0.00036083185650998174,$1.30 ,2021/4/27,United States,Other,"['SWaN & Legend Ventures', ' Revolution Growth', ' Invus Group']",1.3,2021-04-27
146,Zipline,0.06506506506506507,0.00393877701047641,0.046882278192167226,0.3692867558067008,0.0019483607368513739,$2.80 ,2019/5/20,United States,"Supply chain, logistics, & delivery","['Sequoia Capital', ' Baillie Gifford & Co.', ' Google Ventures']",2.8,2019-05-20
147,JUUL Labs,0.04604604604604605,0.0,0.04609440097285061,0.3659311287662037,0.0012833919165176635,$12.00 ,2017/12/20,United States,Consumer & retail,['Tiger Global Management'],12.0,2017-12-20
148,Getir,0.08808808808808809,0.007920387222783777,0.08068060674024063,0.3987200071358487,0.0022859017639103633,$7.50 ,2021/3/26,Turkey,E-commerce & direct-to-consumer,"['Tiger Global Management', ' Sequoia Capital', ' Revo Capital']",7.5,2021-03-26
149,Easyhome,0.011011011011011011,0.0008006487838189512,0.0003511715500786312,0.27136604259245767,0.000943047658873128,$5.78 ,2018/2/12,China,Consumer & retail,"['Alibaba Group', ' Boyu Capital', ' Borui Capital']",5.78,2018-02-12
150,Addepar,0.009009009009009009,0.00034148847725680746,0.002013793317349583,0.2942690589749413,0.0005534461598041706,$2.17 ,2021/6/15,United States,Fintech,"['8VC', ' D1 Capital Partners', ' Sway Ventures']",2.17,2021-06-15
151,PayFit,0.056056056056056056,0.0,0.09727440366157482,0.35622043981177104,0.0014207699989663737,$2.10 ,2022/1/6,United Kingdom,Fintech,"['Accel', ' frst', ' Kima Ventures']",2.1,2022-01-06
152,Wenheyou,0.07207207207207207,0.0057740323045765525,0.010806617400956718,0.3500279940957907,0.00236232696354049,$1.55 ,2021/4/17,China,Other,"['Sequoia Capital China', ' Warburg Pincus', ' IDG Capital']",1.55,2021-04-17
153,G2,0.058058058058058054,0.0021856989431241407,0.09736355859443846,0.35956000643500646,0.0016138107989004493,$1.10 ,2021/6/22,United States,Internet software & services,"['Pritzker Group Venture Capital', ' Accel', ' Hyde Park Venture Partners']",1.1,2021-06-22
154,Postman,0.055055055055055056,0.0025125097830213496,0.03998658116144002,0.36945615340110755,0.0016157619148194748,$5.60 ,2020/6/11,United States,Internet software & services,"['Nexus Venture Partners', ' CRV', ' Insight Partners']",5.6,2020-06-11
155,Earnix,0.04004004004004004,0.0,0.032657405308437186,0.3520167895167895,0.0011643376366821292,$2.00 ,2021/2/21,Israel,Fintech,"['Jerusalem Venture Partners', ' Israel Growth Partners', ' Insight Partners']",2.0,2021-02-21
156,GoStudent,0.024024024024024024,0.001476439177823982,0.007201588387825203,0.3439002623460352,0.0009408137813053397,$3.50 ,2021/6/22,Austria,Edtech,"['DN Capital', ' Left Lane Capital', ' Coatue Management']",3.5,2021-06-22
157,Prime Medicine,0.025025025025025023,4.806708023631606e-05,0.015748673022826284,0.33076567327080675,0.0008272637312569363,$1.20 ,2021/7/13,United States,Health,"['Newpath Partners', ' Google Ventures', ' F-Prime Capital']",1.2,2021-07-13
158,Flipboard,0.062062062062062065,0.004345542718950391,0.038564974910513236,0.38610470489665116,0.0018097490931237965,$1.32 ,2015/7/22,United States,Internet software & services,"['Kleiner Perkins Caufield & Byers', ' Comcast Ventures', ' Insight Partners']",1.32,2015-07-22
159,Lessen,0.04704704704704705,0.0009040864526412678,0.01668124579912638,0.35527764200018275,0.0014331032661219051,$1.00 ,2021/11/30,United States,Internet software & services,"['Khosla Ventures', ' General Catalyst', ' Navitas Capital']",1.0,2021-11-30
160,LinkDoc Technology,0.02002002002002002,0.0,0.007357184189022005,0.3292781743313223,0.0007508874582486891,$1.00 ,2018/7/5,China,Health,"['China Investment Corporation', ' New Enterprise Associates']",1.0,2018-07-05
161,BrewDog,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.24 ,2017/4/10,United Kingdom,Consumer & retail,"['TSG Consumer Partners', ' Crowdcube']",1.24,2017-04-10
162,SnapLogic,0.044044044044044044,0.0009664547978353133,0.024384511434384634,0.3608487519777842,0.00128642580174839,$1.00 ,2021/12/13,United States,Internet software & services,"['Andreessen Horowitz', ' Triangle Peak Partners', ' Ignition Partners']",1.0,2021-12-13
163,Cedar,0.03003003003003003,0.0008193252735848799,0.008378652196875511,0.33062989097471857,0.0010655908520488529,$3.20 ,2021/3/9,United States,Fintech,"['Thrive Capital', ' Founders Fund', ' Cocnord Health Partners']",3.2,2021-03-09
164,Bitmain Technologies,0.08208208208208208,0.01074582951366192,0.01648812486294242,0.37496015568641267,0.0024761880252867252,$12.00 ,2018/7/6,China,Hardware,"['Coatue Management', ' Sequoia Capital China', ' IDG Capital']",12.0,2018-07-06
165,Modern Health,0.03403403403403403,0.0015346401410264363,0.00828956854089925,0.3453749632994916,0.0011788225782856808,$1.17 ,2021/2/11,United States,Health,"['Kleiner Perkins Caufield & Byers', ' Afore Capital', ' Founders Fund']",1.17,2021-02-11
166,Venafi,0.009009009009009009,0.00011001682970319439,0.0022726725268269366,0.2893011546028787,0.0005186074884790563,$1.15 ,2020/12/10,United States,Cybersecurity,"['Pelion Venture Partners', ' Foundation Capital', ' Thoma Bravo']",1.15,2020-12-10
167,Bordrin Motors,0.001001001001001001,0.0,6.89850575490983e-50,0.001001001001001001,0.001082837033026526,$1.48 ,2019/6/3,China,Auto & transportation,"['China Grand Prosperity Investment', ' CSC Group']",1.48,2019-06-03
168,Snyk,0.07807807807807808,0.003467738339983086,0.10478912927937654,0.37287704371037705,0.0020951603798040046,$8.60 ,2020/1/21,United Kingdom,Cybersecurity,"['BOLDstart Ventures', ' Google Ventures', ' Accel']",8.6,2020-01-21
169,CMR Surgical,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$3.00 ,2019/9/17,United Kingdom,Health,"['Cambridge Innovation Capital', ' LGT Capital Partners', ' Escala Capital']",3.0,2019-09-17
170,Skims,0.015015015015015015,0.0,0.005723802327355495,0.31510736088200875,0.0005888583393024035,$3.20 ,2021/4/9,United States,E-commerce & direct-to-consumer,"['Thrive Capital', ' Alliance Consumer Growth', ' Imaginary Ventures']",3.2,2021-04-09
171,Xingyun Group,0.013013013013013013,0.0019940487057608976,0.0007186975405499442,0.26303540640575257,0.0009031848165702592,$2.00 ,2020/9/24,China,E-commerce & direct-to-consumer,"['Matrix Partners China', ' Eastern Bell Capital', ' Hongtai Capital Holdings']",2.0,2020-09-24
172,Vagaro,0.002002002002002002,0.0,2.1082461884599665e-05,0.22145021017718294,0.0003466065650062684,$1.00 ,2021/11/3,United States,Internet software & services,['FTV Capital'],1.0,2021-11-03
173,Chipone,0.001001001001001001,0.0,6.89850575490983e-50,0.001001001001001001,0.001082837033026526,$4.73 ,2021/12/20,China,Hardware,"['China Grand Prosperity Investment', ' Silk Road Huacheng', ' Oriza Equity Investment']",4.73,2021-12-20
174,SmartRecruiters,0.044044044044044044,0.0038867581826994555,0.03272965380018974,0.3546518777694471,0.00144221503842228,$1.50 ,2021/7/20,United States,Internet software & services,"['Mayfield Fund', ' Insight Partners', ' Rembrandt Venture Partners']",1.5,2021-07-20
175,DistroKid,0.044044044044044044,0.0005044369846434289,0.03519325498263375,0.35449578099225987,0.0012946539222066817,$1.30 ,2021/8/16,United States,Internet software & services,"['Insight Partners', ' Silversmith Capital Partners', ' Spotify']",1.3,2021-08-16
176,Arctic Wolf Networks,0.03803803803803804,0.001032365818445524,0.008928159009773768,0.35124919948295436,0.0012930469227459681,$4.30 ,2020/10/22,United States,Cybersecurity,"['Lightspeed Venture Partners', ' Redpoint Ventures', ' Viking Global Investors']",4.3,2020-10-22
177,BlockDaemon,0.005005005005005005,0.00022831819397322982,0.0018911905572162081,0.27404369323389394,0.00041116043069416565,$3.25 ,2021/9/21,United States,Fintech,"['BOLDstart Ventures', ' Lerer Hippeau', ' Kenetic Capital']",3.25,2021-09-21
178,Printful,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2021/5/24,United States,Other,['Bregal Sagemount'],1.0,2021-05-24
179,N26,0.007007007007007007,0.0004194229081395376,0.0002993381022264777,0.2650261317586095,0.0006422691596332722,$9.23 ,2019/1/10,Germany,Fintech,"['Redalpine Venture Partners', ' Earlybird Venture Capital', ' Valar Ventures']",9.23,2019-01-10
180,Forte Labs,0.058058058058058054,0.002694397712181046,0.09735012466588577,0.3566937176326016,0.001653458390036411,$1.00 ,2021/5/12,United States,Fintech,"['Iris Capital', ' Accel', ' Elaia Partners']",1.0,2021-05-12
181,Klarna,0.07607607607607608,0.0057318114632718365,0.04747200389928226,0.37742006298707326,0.002150166707363933,$45.60 ,2011/12/12,Sweden,Fintech,"['Institutional Venture Partners', ' Sequoia Capital', ' General Atlantic']",45.6,2011-12-12
182,StockX,0.056056056056056056,0.00734396140557192,0.024012186019972532,0.3848133848133848,0.0018013025683144023,$3.80 ,2019/6/26,United States,E-commerce & direct-to-consumer,"['Google Ventures', ' Battery Ventures', ' DST Global']",3.8,2019-06-26
183,OakNorth,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$5.00 ,2017/10/12,United Kingdom,Fintech,"['Clermont Group', ' Coltrane Asset Management', ' Toscafund Asset Management']",5.0,2017-10-12
184,Guild Education,0.03203203203203203,0.0013378870692667085,0.0066026546427960355,0.32320000578427543,0.0012161559710116862,$3.75 ,2019/11/13,United States,Internet software & services,"['General Atlantic', ' Blackstone', ' ICONIQ Growth']",3.75,2019-11-13
185,Veepee,0.006006006006006006,0.0,0.0036458087833059817,0.2779207779207779,0.00038854539717332284,$1.38 ,2007/7/20,France,E-commerce & direct-to-consumer,"['Summit Partners', ' Qatar Holding']",1.38,2007-07-20
186,HeartFlow,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.30 ,2017/12/4,United States,Health,"['BlueCross BlueShield Venture Partners', ' US Venture Partners']",1.3,2017-12-04
187,UBTECH Robotics,0.012012012012012012,1.688472391521324e-05,0.0010390180160747809,0.2939468665746038,0.0006035562070668526,$4.45 ,2016/7/25,China,Hardware,"['CDH Investments', ' Goldstone Investments', ' Qiming Venture Partners']",4.45,2016-07-25
188,Gympass,0.058058058058058054,0.002814773885404676,0.019321696322581378,0.3592392570983115,0.0018069532879351569,$2.20 ,2019/6/12,United States,Internet software & services,"['General Atlantic', ' SoftBank Group', ' Atomico']",2.2,2019-06-12
189,ONE,0.009009009009009009,0.0011788665072687838,0.002024622927402111,0.29589067392153356,0.0005977444153522255,$1.00 ,2021/12/8,Singapore,Internet software & services,"['Temasek', ' Guggenheim Investments', ' Qatar Investment Authority']",1.0,2021-12-08
